|Index|pVelocitySplineBuffer|pPositionSplineBuffer
|3141|162.901|41.3536
|3142|162.852|41.5165
|3143|162.802|41.6793
|3144|162.752|41.8421
|3145|162.701|42.0048
|3146|162.65|42.1675
|3147|162.599|42.3301
|3148|162.547|42.4927
|3149|162.495|42.6552
|3150|162.442|42.8176
|3151|162.39|42.9801
|3152|162.336|43.1424
|3153|162.283|43.3047
|3154|162.229|43.467
|3155|162.175|43.6292
|3156|162.12|43.7913
|3157|162.065|43.9534
|3158|162.01|44.1155
|3159|161.954|44.2775
|3160|161.898|44.4394
|3161|161.841|44.6012
|3162|161.785|44.7631
|3163|161.727|44.9248
|3164|161.67|45.0865
|3165|161.612|45.2482
|3166|161.553|45.4097
|3167|161.495|45.5713
|3168|161.436|45.7327
|3169|161.376|45.8941
|3170|161.316|46.0555
|3171|161.256|46.2168
|3172|161.195|46.378
|3173|161.134|46.5392
|3174|161.073|46.7003
|3175|161.011|46.8613
|3176|160.949|47.0223
|3177|160.887|47.1832
|3178|160.824|47.3441
|3179|160.761|47.5049
|3180|160.697|47.6656
|3181|160.633|47.8262
|3182|160.568|47.9868
|3183|160.504|48.1474
|3184|160.438|48.3079
|3185|160.373|48.4683
|3186|160.307|48.6286
|3187|160.24|48.7889
|3188|160.174|48.9491
|3189|160.107|49.1092
|3190|160.039|49.2693
|3191|159.971|49.4293
|3192|159.903|49.5892
|3193|159.834|49.7491
|3194|159.765|49.9089
|3195|159.696|50.0686
|3196|159.626|50.2283
|3197|159.555|50.3879
|3198|159.485|50.5474
|3199|159.414|50.7069
|3200|159.342|50.8662
|3201|159.271|51.0255
|3202|159.198|51.1848
|3203|159.126|51.3439
|3204|159.053|51.503
|3205|158.979|51.662
|3206|158.905|51.821
|3207|158.831|51.9798
|3208|158.757|52.1386
|3209|158.682|52.2974
|3210|158.606|52.456
|3211|158.531|52.6146
|3212|158.454|52.7731
|3213|158.378|52.9315
|3214|158.301|53.0898
|3215|158.223|53.2481
|3216|158.146|53.4063
|3217|158.067|53.5644
|3218|157.989|53.7224
|3219|157.91|53.8804
|3220|157.831|54.0382
|3221|157.751|54.196
|3222|157.671|54.3537
|3223|157.59|54.5114
|3224|157.509|54.6689
|3225|157.428|54.8264
|3226|157.346|54.9838
|3227|157.264|55.1411
|3228|157.181|55.2983
|3229|157.098|55.4554
|3230|157.015|55.6125
|3231|156.931|55.7695
|3232|156.847|55.9263
|3233|156.762|56.0832
|3234|156.677|56.2399
|3235|156.592|56.3965
|3236|156.506|56.5531
|3237|156.42|56.7095
|3238|156.333|56.8659
|3239|156.246|57.0222
|3240|156.159|57.1784
|3241|156.071|57.3345
|3242|155.983|57.4905
|3243|155.894|57.6465
|3244|155.805|57.8023
|3245|155.716|57.9581
|3246|155.626|58.1137
|3247|155.536|58.2693
|3248|155.445|58.4248
|3249|155.354|58.5802
|3250|155.263|58.7355
|3251|155.171|58.8907
|3252|155.078|59.0459
|3253|154.986|59.2009
|3254|154.893|59.3558
|3255|154.799|59.5107
|3256|154.705|59.6654
|3257|154.611|59.8201
|3258|154.516|59.9747
|3259|154.421|60.1291
|3260|154.326|60.2835
|3261|154.23|60.4378
|3262|154.134|60.592
|3263|154.037|60.746
|3264|153.94|60.9
|3265|153.842|61.0539
|3266|153.744|61.2077
|3267|153.646|61.3614
|3268|153.547|61.515
|3269|153.448|61.6685
|3270|153.349|61.8219
|3271|153.249|61.9752
|3272|153.149|62.1284
|3273|153.048|62.2815
|3274|152.947|62.4345
|3275|152.845|62.5874
|3276|152.743|62.7402
|3277|152.641|62.8929
|3278|152.538|63.0455
|3279|152.435|63.198
|3280|152.331|63.3503
|3281|152.227|63.5026
|3282|152.123|63.6548
|3283|152.018|63.8069
|3284|151.913|63.9588
|3285|151.808|64.1107
|3286|151.702|64.2625
|3287|151.595|64.4141
|3288|151.489|64.5656
|3289|151.381|64.7171
|3290|151.274|64.8684
|3291|151.166|65.0196
|3292|151.058|65.1707
|3293|150.949|65.3217
|3294|150.84|65.4726
|3295|150.73|65.6234
|3296|150.62|65.7741
|3297|150.51|65.9247
|3298|150.399|66.0751
|3299|150.288|66.2255
|3300|150.176|66.3757
|3301|150.064|66.5258
|3302|149.952|66.6758
|3303|149.839|66.8257
|3304|149.726|66.9755
|3305|149.613|67.1252
|3306|149.499|67.2747
|3307|149.385|67.4242
|3308|149.27|67.5735
|3309|149.155|67.7227
|3310|149.039|67.8718
|3311|148.923|68.0208
|3312|148.807|68.1696
|3313|148.691|68.3184
|3314|148.573|68.467
|3315|148.456|68.6155
|3316|148.338|68.7639
|3317|148.22|68.9122
|3318|148.101|69.0604
|3319|147.982|69.2084
|3320|147.863|69.3563
|3321|147.743|69.5041
|3322|147.623|69.6518
|3323|147.503|69.7994
|3324|147.382|69.9468
|3325|147.26|70.0942
|3326|147.139|70.2414
|3327|147.017|70.3884
|3328|146.894|70.5354
|3329|146.771|70.6822
|3330|146.648|70.8289
|3331|146.525|70.9755
|3332|146.401|71.122
|3333|146.276|71.2683
|3334|146.151|71.4145
|3335|146.026|71.5606
|3336|145.901|71.7066
|3337|145.775|71.8524
|3338|145.649|71.9981
|3339|145.522|72.1437
|3340|145.395|72.2892
|3341|145.268|72.4345
|3342|145.14|72.5797
|3343|145.012|72.7248
|3344|144.883|72.8697
|3345|144.754|73.0146
|3346|144.625|73.1592
|3347|144.495|73.3038
|3348|144.365|73.4482
|3349|144.235|73.5925
|3350|144.104|73.7367
|3351|143.973|73.8807
|3352|143.842|74.0247
|3353|143.71|74.1684
|3354|143.578|74.3121
|3355|143.445|74.4556
|3356|143.312|74.599
|3357|143.179|74.7422
|3358|143.045|74.8853
|3359|142.911|75.0283
|3360|142.777|75.1711
|3361|142.642|75.3139
|3362|142.507|75.4564
|3363|142.371|75.5989
|3364|142.235|75.7412
|3365|142.099|75.8833
|3366|141.963|76.0254
|3367|141.826|76.1673
|3368|141.688|76.309
|3369|141.551|76.4506
|3370|141.413|76.5921
|3371|141.275|76.7335
|3372|141.136|76.8747
|3373|140.997|77.0157
|3374|140.857|77.1567
|3375|140.718|77.2974
|3376|140.578|77.4381
|3377|140.437|77.5786
|3378|140.296|77.719
|3379|140.155|77.8592
|3380|140.014|77.9993
|3381|139.872|78.1392
|3382|139.73|78.279
|3383|139.587|78.4187
|3384|139.444|78.5582
|3385|139.301|78.6976
|3386|139.158|78.8368
|3387|139.014|78.9759
|3388|138.87|79.1148
|3389|138.725|79.2536
|3390|138.58|79.3923
|3391|138.435|79.5308
|3392|138.29|79.6692
|3393|138.144|79.8074
|3394|137.997|79.9454
|3395|137.851|80.0834
|3396|137.704|80.2211
|3397|137.557|80.3588
|3398|137.409|80.4963
|3399|137.261|80.6336
|3400|137.113|80.7708
|3401|136.965|80.9078
|3402|136.816|81.0447
|3403|136.667|81.1814
|3404|136.517|81.318
|3405|136.368|81.4545
|3406|136.217|81.5908
|3407|136.067|81.7269
|3408|135.916|81.8629
|3409|135.765|81.9987
|3410|135.614|82.1344
|3411|135.462|82.27
|3412|135.31|82.4054
|3413|135.158|82.5406
|3414|135.005|82.6757
|3415|134.852|82.8106
|3416|134.699|82.9454
|3417|134.546|83.08
|3418|134.392|83.2145
|3419|134.238|83.3488
|3420|134.083|83.4829
|3421|133.928|83.617
|3422|133.773|83.7508
|3423|133.618|83.8845
|3424|133.462|84.018
|3425|133.306|84.1514
|3426|133.15|84.2847
|3427|132.993|84.4177
|3428|132.837|84.5506
|3429|132.679|84.6834
|3430|132.522|84.816
|3431|132.364|84.9484
|3432|132.206|85.0807
|3433|132.048|85.2129
|3434|131.889|85.3448
|3435|131.73|85.4766
|3436|131.571|85.6083
|3437|131.412|85.7398
|3438|131.252|85.8711
|3439|131.092|86.0023
|3440|130.932|86.1333
|3441|130.771|86.2641
|3442|130.61|86.3948
|3443|130.449|86.5254
|3444|130.288|86.6557
|3445|130.126|86.7859
|3446|129.964|86.916
|3447|129.802|87.0459
|3448|129.64|87.1756
|3449|129.477|87.3051
|3450|129.314|87.4345
|3451|129.151|87.5638
|3452|128.987|87.6928
|3453|128.823|87.8217
|3454|128.659|87.9505
|3455|128.495|88.0791
|3456|128.33|88.2075
|3457|128.165|88.3357
|3458|128|88.4638
|3459|127.835|88.5917
|3460|127.669|88.7195
|3461|127.504|88.8471
|3462|127.337|88.9745
|3463|127.171|89.1017
|3464|127.005|89.2288
|3465|126.838|89.3558
|3466|126.671|89.4825
|3467|126.503|89.6091
|3468|126.336|89.7355
|3469|126.168|89.8618
|3470|126|89.9878
|3471|125.832|90.1138
|3472|125.663|90.2395
|3473|125.494|90.3651
|3474|125.325|90.4905
|3475|125.156|90.6157
|3476|124.987|90.7408
|3477|124.817|90.8657
|3478|124.647|90.9904
|3479|124.477|91.115
|3480|124.306|91.2394
|3481|124.136|91.3636
|3482|123.965|91.4877
|3483|123.794|91.6115
|3484|123.623|91.7353
|3485|123.451|91.8588
|3486|123.28|91.9822
|3487|123.108|92.1054
|3488|122.936|92.2284
|3489|122.763|92.3512
|3490|122.591|92.4739
|3491|122.418|92.5964
|3492|122.245|92.7187
|3493|122.072|92.8409
|3494|121.899|92.9629
|3495|121.725|93.0847
|3496|121.551|93.2063
|3497|121.377|93.3278
|3498|121.203|93.4491
|3499|121.029|93.5702
|3500|120.854|93.6911
|3501|120.68|93.8119
|3502|120.505|93.9325
|3503|120.329|94.0529
|3504|120.154|94.1732
|3505|119.979|94.2932
|3506|119.803|94.4131
|3507|119.627|94.5328
|3508|119.451|94.6524
|3509|119.275|94.7717
|3510|119.098|94.8909
|3511|118.922|95.0099
|3512|118.745|95.1288
|3513|118.568|95.2474
|3514|118.391|95.3659
|3515|118.214|95.4842
|3516|118.036|95.6023
|3517|117.859|95.7203
|3518|117.681|95.838
|3519|117.503|95.9556
|3520|117.325|96.0731
|3521|117.147|96.1903
|3522|116.968|96.3073
|3523|116.79|96.4242
|3524|116.611|96.5409
|3525|116.432|96.6574
|3526|116.253|96.7738
|3527|116.074|96.89
|3528|115.894|97.0059
|3529|115.715|97.1217
|3530|115.535|97.2374
|3531|115.355|97.3528
|3532|115.176|97.4681
|3533|114.995|97.5832
|3534|114.815|97.6981
|3535|114.635|97.8128
|3536|114.454|97.9273
|3537|114.274|98.0417
|3538|114.093|98.1559
|3539|113.912|98.2699
|3540|113.731|98.3837
|3541|113.55|98.4974
|3542|113.369|98.6108
|3543|113.187|98.7241
|3544|113.006|98.8372
|3545|112.824|98.9501
|3546|112.642|99.0628
|3547|112.46|99.1754
|3548|112.278|99.2878
|3549|112.096|99.3999
|3550|111.914|99.5119
|3551|111.732|99.6238
|3552|111.549|99.7354
|3553|111.367|99.8469
|3554|111.184|99.9581
|3555|111.001|100.069
|3556|110.818|100.18
|3557|110.635|100.291
|3558|110.452|100.401
|3559|110.269|100.512
|3560|110.086|100.622
|3561|109.902|100.732
|3562|109.719|100.842
|3563|109.535|100.951
|3564|109.352|101.061
|3565|109.168|101.17
|3566|108.984|101.279
|3567|108.8|101.388
|3568|108.616|101.497
|3569|108.432|101.605
|3570|108.248|101.714
|3571|108.064|101.822
|3572|107.879|101.93
|3573|107.695|102.038
|3574|107.511|102.145
|3575|107.326|102.253
|3576|107.141|102.36
|3577|106.957|102.467
|3578|106.772|102.574
|3579|106.587|102.68
|3580|106.402|102.787
|3581|106.218|102.893
|3582|106.033|102.999
|3583|105.848|103.105
|3584|105.662|103.211
|3585|105.477|103.317
|3586|105.292|103.422
|3587|105.107|103.527
|3588|104.922|103.632
|3589|104.736|103.737
|3590|104.551|103.842
|3591|104.365|103.946
|3592|104.18|104.05
|3593|103.995|104.154
|3594|103.809|104.258
|3595|103.623|104.362
|3596|103.438|104.466
|3597|103.252|104.569
|3598|103.066|104.672
|3599|102.881|104.775
|3600|102.695|104.878
|3601|102.509|104.98
|3602|102.324|105.083
|3603|102.138|105.185
|3604|101.952|105.287
|3605|101.766|105.389
|3606|101.58|105.491
|3607|101.394|105.592
|3608|101.208|105.694
|3609|101.023|105.795
|3610|100.837|105.896
|3611|100.651|105.996
|3612|100.465|106.097
|3613|100.279|106.197
|3614|100.093|106.297
|3615|99.907|106.397
|3616|99.7211|106.497
|3617|99.5352|106.597
|3618|99.3493|106.696
|3619|99.1634|106.796
|3620|98.9775|106.895
|3621|98.7916|106.994
|3622|98.6057|107.092
|3623|98.4198|107.191
|3624|98.2339|107.289
|3625|98.0481|107.387
|3626|97.8623|107.485
|3627|97.6765|107.583
|3628|97.4907|107.68
|3629|97.305|107.778
|3630|97.1192|107.875
|3631|96.9335|107.972
|3632|96.7479|108.069
|3633|96.5622|108.166
|3634|96.3766|108.262
|3635|96.191|108.358
|3636|96.0055|108.454
|3637|95.82|108.55
|3638|95.6345|108.646
|3639|95.4491|108.742
|3640|95.2637|108.837
|3641|95.0784|108.932
|3642|94.8931|109.027
|3643|94.7079|109.122
|3644|94.5227|109.217
|3645|94.3375|109.311
|3646|94.1525|109.405
|3647|93.9674|109.499
|3648|93.7825|109.593
|3649|93.5975|109.687
|3650|93.4127|109.78
|3651|93.2279|109.874
|3652|93.0432|109.967
|3653|92.8585|110.06
|3654|92.6739|110.153
|3655|92.4894|110.245
|3656|92.3049|110.338
|3657|92.1206|110.43
|3658|91.9363|110.522
|3659|91.752|110.614
|3660|91.5679|110.705
|3661|91.3838|110.797
|3662|91.1998|110.888
|3663|91.0159|110.979
|3664|90.8321|111.07
|3665|90.6483|111.161
|3666|90.4647|111.251
|3667|90.2811|111.342
|3668|90.0977|111.432
|3669|89.9143|111.522
|3670|89.731|111.612
|3671|89.5478|111.701
|3672|89.3647|111.791
|3673|89.1817|111.88
|3674|88.9989|111.969
|3675|88.8161|112.058
|3676|88.6334|112.147
|3677|88.4508|112.235
|3678|88.2684|112.324
|3679|88.086|112.412
|3680|87.9038|112.5
|3681|87.7217|112.588
|3682|87.5397|112.675
|3683|87.3578|112.763
|3684|87.176|112.85
|3685|86.9943|112.937
|3686|86.8128|113.024
|3687|86.6314|113.111
|3688|86.4501|113.197
|3689|86.269|113.284
|3690|86.0879|113.37
|3691|85.907|113.456
|3692|85.7263|113.542
|3693|85.5456|113.627
|3694|85.3651|113.713
|3695|85.1848|113.798
|3696|85.0046|113.883
|3697|84.8245|113.968
|3698|84.6446|114.053
|3699|84.4648|114.137
|3700|84.2851|114.222
|3701|84.1056|114.306
|3702|83.9263|114.39
|3703|83.747|114.474
|3704|83.568|114.557
|3705|83.3891|114.641
|3706|83.2104|114.724
|3707|83.0318|114.807
|3708|82.8533|114.89
|3709|82.6751|114.973
|3710|82.497|115.056
|3711|82.319|115.138
|3712|82.1412|115.22
|3713|81.9636|115.302
|3714|81.7862|115.384
|3715|81.6089|115.466
|3716|81.4318|115.547
|3717|81.2549|115.629
|3718|81.0781|115.71
|3719|80.9015|115.791
|3720|80.7251|115.872
|3721|80.5489|115.952
|3722|80.3729|116.033
|3723|80.197|116.113
|3724|80.0213|116.193
|3725|79.8458|116.273
|3726|79.6705|116.353
|3727|79.4954|116.433
|3728|79.3205|116.512
|3729|79.1457|116.591
|3730|78.9712|116.67
|3731|78.7968|116.749
|3732|78.6227|116.828
|3733|78.4487|116.906
|3734|78.275|116.985
|3735|78.1014|117.063
|3736|77.9281|117.141
|3737|77.7549|117.219
|3738|77.582|117.296
|3739|77.4092|117.374
|3740|77.2367|117.451
|3741|77.0644|117.528
|3742|76.8923|117.605
|3743|76.7204|117.682
|3744|76.5487|117.759
|3745|76.3772|117.835
|3746|76.206|117.912
|3747|76.0349|117.988
|3748|75.8641|118.064
|3749|75.6935|118.139
|3750|75.5232|118.215
|3751|75.353|118.29
|3752|75.1831|118.366
|3753|75.0134|118.441
|3754|74.844|118.516
|3755|74.6748|118.59
|3756|74.5058|118.665
|3757|74.337|118.74
|3758|74.1685|118.814
|3759|74.0002|118.888
|3760|73.8321|118.962
|3761|73.6643|119.036
|3762|73.4967|119.109
|3763|73.3294|119.183
|3764|73.1623|119.256
|3765|72.9955|119.329
|3766|72.8289|119.402
|3767|72.6625|119.474
|3768|72.4964|119.547
|3769|72.3306|119.619
|3770|72.165|119.692
|3771|71.9996|119.764
|3772|71.8345|119.836
|3773|71.6697|119.907
|3774|71.5051|119.979
|3775|71.3408|120.05
|3776|71.1767|120.122
|3777|71.0129|120.193
|3778|70.8494|120.264
|3779|70.6861|120.335
|3780|70.5231|120.405
|3781|70.3604|120.476
|3782|70.1979|120.546
|3783|70.0357|120.616
|3784|69.8738|120.686
|3785|69.7121|120.756
|3786|69.5507|120.825
|3787|69.3896|120.895
|3788|69.2287|120.964
|3789|69.0682|121.033
|3790|68.9079|121.102
|3791|68.7479|121.171
|3792|68.5882|121.24
|3793|68.4287|121.308
|3794|68.2696|121.377
|3795|68.1107|121.445
|3796|67.9521|121.513
|3797|67.7938|121.581
|3798|67.6358|121.648
|3799|67.478|121.716
|3800|67.3206|121.783
|3801|67.1635|121.851
|3802|67.0066|121.918
|3803|66.8501|121.985
|3804|66.6938|122.051
|3805|66.5378|122.118
|3806|66.3822|122.185
|3807|66.2268|122.251
|3808|66.0717|122.317
|3809|65.917|122.383
|3810|65.7625|122.449
|3811|65.6083|122.514
|3812|65.4545|122.58
|3813|65.3009|122.645
|3814|65.1477|122.711
|3815|64.9948|122.776
|3816|64.8421|122.841
|3817|64.6898|122.905
|3818|64.5378|122.97
|3819|64.3861|123.034
|3820|64.2347|123.099
|3821|64.0837|123.163
|3822|63.9329|123.227
|3823|63.7825|123.291
|3824|63.6324|123.354
|3825|63.4826|123.418
|3826|63.3332|123.481
|3827|63.184|123.545
|3828|63.0352|123.608
|3829|62.8867|123.671
|3830|62.7385|123.734
|3831|62.5907|123.796
|3832|62.4431|123.859
|3833|62.2959|123.921
|3834|62.1491|123.983
|3835|62.0025|124.045
|3836|61.8563|124.107
|3837|61.7104|124.169
|3838|61.5649|124.231
|3839|61.4197|124.292
|3840|61.2748|124.354
|3841|61.1303|124.415
|3842|60.9861|124.476
|3843|60.8422|124.537
|3844|60.6987|124.598
|3845|60.5555|124.658
|3846|60.4127|124.719
|3847|60.2702|124.779
|3848|60.128|124.839
|3849|59.9862|124.899
|3850|59.8447|124.959
|3851|59.7036|125.019
|3852|59.5628|125.079
|3853|59.4224|125.138
|3854|59.2823|125.197
|3855|59.1426|125.257
|3856|59.0032|125.316
|3857|58.8641|125.375
|3858|58.7254|125.433
|3859|58.5871|125.492
|3860|58.4491|125.551
|3861|58.3115|125.609
|3862|58.1742|125.667
|3863|58.0373|125.725
|3864|57.9008|125.783
|3865|57.7646|125.841
|3866|57.6287|125.899
|3867|57.4932|125.956
|3868|57.3581|126.014
|3869|57.2234|126.071
|3870|57.089|126.128
|3871|56.9549|126.185
|3872|56.8212|126.242
|3873|56.6879|126.299
|3874|56.555|126.356
|3875|56.4224|126.412
|3876|56.2902|126.468
|3877|56.1583|126.525
|3878|56.0269|126.581
|3879|55.8958|126.637
|3880|55.765|126.693
|3881|55.6346|126.748
|3882|55.5046|126.804
|3883|55.375|126.859
|3884|55.2457|126.915
|3885|55.1168|126.97
|3886|54.9883|127.025
|3887|54.8602|127.08
|3888|54.7324|127.135
|3889|54.605|127.189
|3890|54.478|127.244
|3891|54.3514|127.298
|3892|54.2251|127.352
|3893|54.0992|127.407
|3894|53.9737|127.461
|3895|53.8486|127.515
|3896|53.7238|127.568
|3897|53.5995|127.622
|3898|53.4755|127.676
|3899|53.3519|127.729
|3900|53.2287|127.782
|3901|53.1058|127.835
|3902|52.9834|127.888
|3903|52.8613|127.941
|3904|52.7396|127.994
|3905|52.6183|128.047
|3906|52.4974|128.099
|3907|52.3768|128.152
|3908|52.2567|128.204
|3909|52.1369|128.256
|3910|52.0175|128.308
|3911|51.8986|128.36
|3912|51.78|128.412
|3913|51.6618|128.464
|3914|51.5439|128.516
|3915|51.4265|128.567
|3916|51.3095|128.618
|3917|51.1928|128.67
|3918|51.0766|128.721
|3919|50.9607|128.772
|3920|50.8452|128.823
|3921|50.7301|128.873
|3922|50.6154|128.924
|3923|50.5011|128.975
|3924|50.3872|129.025
|3925|50.2737|129.075
|3926|50.1606|129.126
|3927|50.0479|129.176
|3928|49.9356|129.226
|3929|49.8236|129.276
|3930|49.7121|129.325
|3931|49.601|129.375
|3932|49.4902|129.425
|3933|49.3799|129.474
|3934|49.2699|129.523
|3935|49.1604|129.573
|3936|49.0512|129.622
|3937|48.9425|129.671
|3938|48.8341|129.72
|3939|48.7262|129.768
|3940|48.6186|129.817
|3941|48.5115|129.866
|3942|48.4047|129.914
|3943|48.2984|129.962
|3944|48.1924|130.011
|3945|48.0868|130.059
|3946|47.9817|130.107
|3947|47.8769|130.155
|3948|47.7726|130.203
|3949|47.6686|130.25
|3950|47.5651|130.298
|3951|47.4619|130.345
|3952|47.3592|130.393
|3953|47.2568|130.44
|3954|47.1549|130.487
|3955|47.0534|130.535
|3956|46.9522|130.582
|3957|46.8515|130.628
|3958|46.7511|130.675
|3959|46.6512|130.722
|3960|46.5517|130.769
|3961|46.4526|130.815
|3962|46.3538|130.861
|3963|46.2555|130.908
|3964|46.1576|130.954
|3965|46.0601|131
|3966|45.963|131.046
|3967|45.8663|131.092
|3968|45.77|131.138
|3969|45.6741|131.184
|3970|45.5786|131.229
|3971|45.4835|131.275
|3972|45.3889|131.32
|3973|45.2946|131.365
|3974|45.2007|131.411
|3975|45.1072|131.456
|3976|45.0142|131.501
|3977|44.9215|131.546
|3978|44.8293|131.591
|3979|44.7374|131.636
|3980|44.646|131.68
|3981|44.5549|131.725
|3982|44.4643|131.769
|3983|44.374|131.814
|3984|44.2842|131.858
|3985|44.1948|131.902
|3986|44.1058|131.946
|3987|44.0171|131.991
|3988|43.9289|132.035
|3989|43.8411|132.078
|3990|43.7537|132.122
|3991|43.6667|132.166
|3992|43.5801|132.21
|3993|43.4939|132.253
|3994|43.4081|132.297
|3995|43.3227|132.34
|3996|43.2377|132.383
|3997|43.1531|132.426
|3998|43.0689|132.469
|3999|42.9852|132.512
|4000|42.9018|132.555
|4001|42.8188|132.598
|4002|42.7362|132.641
|4003|42.6541|132.684
|4004|42.5723|132.726
|4005|42.4909|132.769
|4006|42.4099|132.811
|4007|42.3294|132.854
|4008|42.2492|132.896
|4009|42.1694|132.938
|4010|42.0901|132.98
|4011|42.0111|133.022
|4012|41.9325|133.064
|4013|41.8543|133.106
|4014|41.7766|133.148
|4015|41.6992|133.19
|4016|41.6222|133.231
|4017|41.5456|133.273
|4018|41.4695|133.315
|4019|41.3937|133.356
|4020|41.3183|133.397
|4021|41.2433|133.439
|4022|41.1687|133.48
|4023|41.0945|133.521
|4024|41.0207|133.562
|4025|40.9473|133.603
|4026|40.8743|133.644
|4027|40.8017|133.685
|4028|40.7295|133.726
|4029|40.6576|133.766
|4030|40.5862|133.807
|4031|40.5152|133.847
|4032|40.4445|133.888
|4033|40.3743|133.928
|4034|40.3044|133.969
|4035|40.2349|134.009
|4036|40.1659|134.049
|4037|40.0972|134.089
|4038|40.0289|134.129
|4039|39.9609|134.169
|4040|39.8934|134.209
|4041|39.8263|134.249
|4042|39.7595|134.289
|4043|39.6932|134.329
|4044|39.6272|134.368
|4045|39.5616|134.408
|4046|39.4964|134.447
|4047|39.4316|134.487
|4048|39.3672|134.526
|4049|39.3031|134.566
|4050|39.2395|134.605
|4051|39.1762|134.644
|4052|39.1133|134.683
|4053|39.0508|134.722
|4054|38.9887|134.761
|4055|38.9269|134.8
|4056|38.8656|134.839
|4057|38.8046|134.878
|4058|38.744|134.917
|4059|38.6837|134.955
|4060|38.6239|134.994
|4061|38.5644|135.033
|4062|38.5053|135.071
|4063|38.4466|135.11
|4064|38.3882|135.148
|4065|38.3303|135.187
|4066|38.2727|135.225
|4067|38.2154|135.263
|4068|38.1586|135.301
|4069|38.1021|135.339
|4070|38.046|135.377
|4071|37.9903|135.415
|4072|37.9349|135.453
|4073|37.8799|135.491
|4074|37.8253|135.529
|4075|37.771|135.567
|4076|37.7171|135.605
|4077|37.6636|135.642
|4078|37.6104|135.68
|4079|37.5576|135.718
|4080|37.5052|135.755
|4081|37.4531|135.793
|4082|37.4014|135.83
|4083|37.3501|135.867
|4084|37.2991|135.905
|4085|37.2485|135.942
|4086|37.1982|135.979
|4087|37.1483|136.016
|4088|37.0987|136.054
|4089|37.0495|136.091
|4090|37.0007|136.128
|4091|36.9522|136.165
|4092|36.9041|136.202
|4093|36.8563|136.238
|4094|36.8089|136.275
|4095|36.7619|136.312
|4096|36.7151|136.349
|4097|36.6688|136.386
|4098|36.6228|136.422
|4099|36.5771|136.459
|4100|36.5318|136.495
|4101|36.4868|136.532
|4102|36.4422|136.568
|4103|36.3979|136.605
|4104|36.354|136.641
|4105|36.3104|136.677
|4106|36.2671|136.714
|4107|36.2242|136.75
|4108|36.1816|136.786
|4109|36.1394|136.822
|4110|36.0975|136.858
|4111|36.0559|136.895
|4112|36.0147|136.931
|4113|35.9738|136.967
|4114|35.9333|137.002
|4115|35.8931|137.038
|4116|35.8532|137.074
|4117|35.8136|137.11
|4118|35.7744|137.146
|4119|35.7355|137.182
|4120|35.6969|137.217
|4121|35.6587|137.253
|4122|35.6208|137.289
|4123|35.5832|137.324
|4124|35.5459|137.36
|4125|35.509|137.395
|4126|35.4724|137.431
|4127|35.4361|137.466
|4128|35.4001|137.502
|4129|35.3644|137.537
|4130|35.3291|137.572
|4131|35.2941|137.608
|4132|35.2594|137.643
|4133|35.225|137.678
|4134|35.1909|137.714
|4135|35.1571|137.749
|4136|35.1237|137.784
|4137|35.0905|137.819
|4138|35.0577|137.854
|4139|35.0251|137.889
|4140|34.9929|137.924
|4141|34.961|137.959
|4142|34.9294|137.994
|4143|34.8981|138.029
|4144|34.8671|138.064
|4145|34.8364|138.099
|4146|34.8059|138.133
|4147|34.7758|138.168
|4148|34.746|138.203
|4149|34.7165|138.238
|4150|34.6873|138.272
|4151|34.6584|138.307
|4152|34.6297|138.342
|4153|34.6014|138.376
|4154|34.5733|138.411
|4155|34.5455|138.446
|4156|34.5181|138.48
|4157|34.4909|138.515
|4158|34.464|138.549
|4159|34.4373|138.583
|4160|34.411|138.618
|4161|34.3849|138.652
|4162|34.3592|138.687
|4163|34.3337|138.721
|4164|34.3084|138.755
|4165|34.2835|138.79
|4166|34.2588|138.824
|4167|34.2344|138.858
|4168|34.2103|138.892
|4169|34.1864|138.927
|4170|34.1629|138.961
|4171|34.1395|138.995
|4172|34.1165|139.029
|4173|34.0937|139.063
|4174|34.0712|139.097
|4175|34.0489|139.131
|4176|34.0269|139.165
|4177|34.0052|139.199
|4178|33.9837|139.233
|4179|33.9625|139.267
|4180|33.9415|139.301
|4181|33.9208|139.335
|4182|33.9004|139.369
|4183|33.8802|139.403
|4184|33.8602|139.437
|4185|33.8405|139.471
|4186|33.8211|139.505
|4187|33.8019|139.538
|4188|33.7829|139.572
|4189|33.7642|139.606
|4190|33.7457|139.64
|4191|33.7275|139.673
|4192|33.7095|139.707
|4193|33.6917|139.741
|4194|33.6742|139.775
|4195|33.6569|139.808
|4196|33.6399|139.842
|4197|33.6231|139.875
|4198|33.6065|139.909
|4199|33.5901|139.943
|4200|33.574|139.976
|4201|33.5581|140.01
|4202|33.5424|140.043
|4203|33.527|140.077
|4204|33.5118|140.11
|4205|33.4967|140.144
|4206|33.482|140.177
|4207|33.4674|140.211
|4208|33.453|140.244
|4209|33.4389|140.278
|4210|33.425|140.311
|4211|33.4113|140.345
|4212|33.3978|140.378
|4213|33.3845|140.411
|4214|33.3714|140.445
|4215|33.3585|140.478
|4216|33.3458|140.512
|4217|33.3334|140.545
|4218|33.3211|140.578
|4219|33.309|140.612
|4220|33.2971|140.645
|4221|33.2855|140.678
|4222|33.274|140.711
|4223|33.2627|140.745
|4224|33.2516|140.778
|4225|33.2407|140.811
|4226|33.23|140.844
